	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Control	HPA	QT_121004_21	QT_121004_23	QT_121004_25	QT_121004_27	QT_121004_31	QT_121004_33	QT_121004_35	QT_121004_37	QT_121004_41	QT_121004_43	QT_121004_26	QT_121004_34	QT_121004_42	QT_121004_48	QT_121004_56	QT_121004_64	QT_121004_66		
2632	M187T195	1.572023108	1.348233242	0.200011832	187.0401052	187.0395294	187.0410282	194.695	194.35	195.05	6	1	5	2599.673673	0	1505.055731	0	0	1112.671143	907.3290299	689.0151554	719.7882772	4573.37341	1327.442412	2852.489115	1395.169636	1809.510724	1849.005105	2745.521589	1343.497081		
3581	M231T58	1.569056835	0.704130591	0.495444966	231.1234508	231.122665	231.124804	57.72	57.44	58.41	7	3	4	1230.609524	3410.473362	2174.056601	0	370.2689487	1340.285676	1688.003114	5161.910233	7423.926433	21844.93168	3533.522917	22717.2893	2927.762305	3122.451048	12177.93477	507.6841157	4048.148254		
2355	M277T46	1.568883155	-1.602969201	0.132336117	277.0893072	277.0889384	277.0895982	45.6	45.05	45.89	7	2	5	12250.26657	6602.714159	10516.00419	10018.73338	13042.69059	10345.11868	12695.41479	22426.62638	20603.05992	3551.940261	9849.594303	5733.283732	14678.4746	2802.763942	0	7167.832928	14225.13225		
508	M357T897	1.568738789	4.98629331	0.000165289	357.2613255	357.260901	357.2616889	897.24	896.88	897.6	17	10	7	8771.643995	11723.95167	7382.776329	7269.454709	4715.051597	8460.559753	6357.397905	6833.40104	4937.153668	5740.27173	12422.00822	11421.617	11824.0125	12195.09339	11803.5983	8523.063731	11085.50958		
169	M552T993_1	1.568464636	7.59511206	2.25E-06	551.6323226	551.6319136	551.6329142	993.45	992.94	993.94	8	1	7	2310.935752	3280.737815	2228.452847	2498.760986	2456.816883	1827.138614	2078.87067	2208.661087	2633.897543	2199.569745	3654.990511	3563.588447	4373.768013	3907.270445	3721.355708	3411.307808	3414.724045		
1339	M204T37	1.568291752	-2.809188843	0.013560246	204.0560827	204.0557759	204.0563629	37.27	36.87	37.92	17	10	7	253018.3918	189788.354	175913.7287	278592.8273	125976.4457	162223.0305	206133.7558	120391.7877	139072.7677	93304.63382	116909.0145	119485.1642	113790.2236	166908.6987	54575.57189	100297.0269	106646.4457		
2626	M175T464	1.567735748	1.440182887	0.198482627	175.0363804	175.0360649	175.0369807	463.62	463.31	463.65	5	1	4	8720.510682	7634.566485	6937.042595	8643.628962	8130.450208	6888.276705	8948.134429	6161.948591	10036.4362	9466.072133	9005.020724	4728.036182	9789.852216	9155.153399	27443.31702	7474.322611	21917.22261		
574	M670T989	1.566166675	4.973799163	0.000265099	669.622524	669.6214071	669.623563	989.49	988.68	990.66	8	1	7	1840.628135	2854.956646	1961.630062	2223.119688	1963.607039	2226.434187	2038.09188	2021.380538	1260.002916	1361.465268	3360.655849	3551.238401	3098.224668	3342.551923	2152.333033	3229.738863	2918.954698		
117	M474T948	1.565572065	8.823317263	6.77E-07	474.3487074	474.3474254	474.3494574	948.42	947.76	948.72	17	10	7	6637.124887	7128.277832	6203.633789	6581.102626	5628.361473	6219.260365	5056.002753	5482.023406	6243.561006	4563.279919	10053.99926	10325.12681	9071.64449	9364.889561	8069.182312	8839.676273	9747.453995		
2835	M408T988	1.56456874	-1.206222535	0.25366054	408.3089195	408.3085612	408.3093106	987.66	987.3	988.02	14	8	6	13056.36684	16441.22157	16032.89161	16384.59083	5403.319937	7776.68279	2718.50837	8785.621842	11486.9609	4129.391232	5338.718066	5083.36405	21773.69229	3452.588806	2865.598204	4760.929379	2457.129354		
173	M464T935	1.562658876	7.812296042	2.33E-06	463.7804813	463.7799854	463.7813556	935.095	934.58	935.23	16	9	7	6708.733131	4496.06799	5474.004027	5638.87102	5267.470437	6532.178497	7365.915239	4864.407579	5760.703367	5864.39982	9069.501816	8893.023017	9607.535536	7853.233038	8404.216902	9139.887522	10446.74604		
2110	M186T63	1.562480552	1.867183087	0.086828474	186.1124833	186.1123144	186.1125564	62.7	61.78	65.53	17	10	7	70636.2585	123098.0939	59938.41087	61224.82496	78485.65945	88224.94908	162408.7076	26866.39188	201332.4517	70420.87002	174915.0115	176798.7342	208938.5423	87665.22399	92888.24352	73607.78534	216182.4272		
3320	M220T265	1.562467146	0.862181681	0.40886192	220.1180012	220.1177758	220.1184769	265.26	264.6	265.62	17	10	7	3996.516512	9612.519163	9185.393614	6761.431244	4380.842728	4247.55877	13284.01819	27744.93256	19232.0368	55142.42781	11417.37074	67757.07794	9542.598284	8795.592085	19923.59263	7631.032564	42915.7257		
2479	M315T954	1.559657774	1.497701781	0.162268917	314.6435139	314.6428055	314.6451579	953.52	953.04	954	6	0	6	427.2675374	2494.027344	2163.253377	1395.539625	1770.919064	2754.245646	0	1453.967401	797.4483929	707.7904537	1749.171416	4416.319092	2988.155207	1273.502378	1301.137229	1488.036748	2029.521682		
1508	M381T32	1.559183057	2.867638476	0.022849235	380.9008031	380.8995873	380.9016815	31.68	31.23	31.98	10	3	7	3288.335294	2364.184044	2457.814727	1788.239619	2520.737449	2140.63257	3415.071669	2970.663577	2911.29906	2390.725364	3161.191216	3549.868753	3730.42383	4247.452438	6826.929382	3040.768917	4090.847538		
3034	M789T1085	1.558861895	1.056401485	0.31358079	788.5321277	788.5312438	788.5332236	1085.34	1085.03	1085.7	9	3	6	1097.303529	3766.148334	4263.413438	1479.366917	2538.599598	6486.720816	0	2144.511181	786.5669732	0	1851.00976	7265.939381	5216.337131	6120.750072	401.6611666	2259.851914	1504.868338		
3123	M351T946	1.558580774	-0.982033935	0.344877514	351.2507835	351.2498671	351.2511686	946.08	945.78	946.74	15	9	6	9035.607539	12817.87418	10184.7192	60984.86951	14741.53044	38095.87717	382.3104744	5639.622294	16681.4406	6397.039567	22162.04811	20284.94401	8900.584134	7860.087914	3547.179172	7583.840918	8240.896429		
2898	M186T153	1.558406495	1.13634752	0.273734007	186.1123598	186.1119341	186.1126347	152.63	152.28	152.82	8	4	4	407.7967875	786.3590738	3992.399519	0	902.8963584	7648.818772	879.1546955	11942.53669	12096.57225	547.4849516	6411.317637	5584.388779	3998.310467	12520.73662	6537.125583	3347.866345	4367.313155		
3219	M221T515	1.558192757	0.917290916	0.374805669	221.0783044	221.0779797	221.0785606	515.48	515.1	516.12	7	3	4	1377.983617	0	14217.2928	5283.151691	0	0	9428.69736	0	0	0	5245.598648	4032.267563	3101.409873	9946.231338	4492.882662	2860.741603	3377.908683		
2148	M131T99	1.558050177	1.828450263	0.093426325	131.0532337	131.0531024	131.0533383	98.9	98.5	99.29	17	10	7	35561.04279	21348.24044	34638.62291	26877.03111	28859.26334	35327.73146	25671.70982	66070.5284	94209.48181	35987.88103	109561.5387	90214.31038	50619.70958	56922.03353	55209.06365	39433.00582	39258.44969		
1572	M477T30	1.55802283	-2.45903824	0.026565717	476.9068815	476.9066309	476.9078131	30	29.63	30.86	11	5	6	8705.916793	2955.573402	7250.903046	4843.949313	7133.719696	5363.287847	3619.008779	5276.784756	3553.990514	4098.550753	4014.225733	1605.145219	2406.220121	4664.583923	3119.876436	5206.020093	2707.0593		
1967	M437T1143	1.557768947	-2.011407382	0.063122584	437.2803377	437.2797239	437.2807504	1143.44	1143.08	1144.08	17	10	7	21243.51285	26499.81252	23857.51173	13122.38788	36873.51285	43335.50719	4354.330543	26702.63236	27722.26004	17081.66101	8745.471049	25916.67186	20450.84682	8546.7325	11420.13897	16462.66669	16660.41874		
3831	M357T30	1.557731264	0.571531589	0.583546629	356.909736	356.9093264	356.9099207	30.215	29.63	30.86	8	1	7	4763.299798	2463.99267	2821.436543	19662.45812	2666.722368	3241.697829	3120.56172	3166.955012	2688.229388	2224.671828	2738.343308	2888.518873	2947.386601	3962.513249	32771.49889	2969.281347	2775.569756		
2716	M239T40	1.557460132	1.263687839	0.226030693	238.9672149	238.9664969	238.9673137	39.59	39.51	39.93	5	0	5	0	448.9985335	2364.681447	0	1252.114956	434.1198089	719.1783646	370.3902028	336.4390302	1143.100527	958.3336359	837.2385665	1508.870594	1549.580658	0	1278.615651	1574.165803		
1631	M333T944	1.55702691	2.420944733	0.030399386	333.1197061	333.1191254	333.1202012	943.635	943.14	944.1	8	2	6	2398.26951	2169.923646	2550.594549	3585.113932	3229.075954	1180.668417	0	1575.79514	2714.608642	2421.407616	4634.48826	2504.472763	3460.325849	4899.921855	2494.322936	3171.384314	2623.061178		
2543	M279T993	1.556579858	-1.415922135	0.178780528	279.2298088	279.2295277	279.2301466	993.3	993.23	993.6	17	10	7	19927.76704	84739.21589	68423.26589	43156.64199	23016.7525	92831.66752	10872.1465	60153.55856	27967.9301	12025.66561	39060.99063	45800.28678	34553.60873	42002.22706	12493.80633	12994.2538	12365.18626		
409	M246T688	1.555679038	6.067602419	5.83E-05	246.0820712	246.0817145	246.0822694	688.03	687.65	688.74	15	8	7	4023.717231	4858.596996	4638.602058	4423.279726	4552.050833	4563.584462	3249.846713	2666.843219	4878.342991	4261.698472	6978.057106	6007.985186	6989.531172	5995.371747	6164.95326	5693.195681	8034.803461		
1677	M545T30	1.555387407	-2.343849566	0.033412463	544.8948112	544.8932024	544.8959887	30	29.99	30.86	12	6	6	8903.772338	3285.584188	7423.60032	4032.435238	6610.347184	5102.54386	3665.157492	5501.446798	3140.293636	3463.125317	4408.551694	1845.162923	2265.677468	4765.172426	2386.855588	4485.469329	2853.335745		
2951	M540T931	1.555313953	-1.111718176	0.289461457	540.2415987	540.23974	540.2425017	931.49	931.26	931.92	13	6	7	393.4511557	14814.29571	2439.638114	4996.24407	3227.233671	7578.680581	0	4723.513854	6885.799819	1209.977823	2553.065051	5402.779122	3569.303646	2340.695932	3620.384405	1977.186692	1360.795136		
3335	M750T1085	1.555247422	0.84114505	0.414425417	749.5432537	749.5411949	749.5477639	1085.34	1085.04	1085.68	5	1	4	0	3571.067204	1124.627003	0	0	1298.837549	0	710.655723	1172.583155	0	494.0015148	2745.95493	2420.048293	954.4689761	198.6510509	1334.084871	429.1080901		
955	M219T612	1.555079926	3.499537913	0.003547952	219.1744118	219.1741502	219.1749275	612.42	611.38	613.14	17	10	7	3544.827148	5085.415403	3406.942599	4213.064963	7652.847457	9367.61191	6911.696594	7777.805248	8998.958445	7144.204644	5986.109323	8946.881841	11337.03641	10345.66964	11264.2789	11503.73407	10396.39934		
1337	M203T37_1	1.554002263	-2.84113831	0.013402003	203.0526739	203.0524302	203.0529091	37.26	36.87	37.92	17	10	7	4048789.129	2886841.029	2699596.219	4243116.922	1964650.853	2385850.773	3201457.329	1918337.016	2126079.171	1397697.174	1790511.589	1757985.627	1829462.869	2396023.054	896253.7723	1710348.199	1724088.98		
1894	M477T1122_1	1.553476688	-2.093745807	0.054708877	476.749932	476.7497269	476.7504602	1122.335	1121.34	1122.96	16	9	7	23346.76705	57038.59325	33948.3402	29591.60197	41844.38588	25401.05932	12752.22301	19246.45234	19952.68414	21550.48859	11529.80783	30145.45828	18226.54499	24360.86369	15333.38776	17142.19136	11535.84155		
3185	M574T900	1.553004609	0.943665005	0.361938981	574.2424345	574.241933	574.2434069	899.55	899.22	899.88	4	0	4	0	2860.910319	0	0	2420.561035	1250.345174	0	377.4375476	815.9665362	797.8457488	548.4924211	3413.137108	1029.996769	998.1194967	1458.304936	1349.405808	467.9963989		
2162	M130T99_1	1.552959493	1.812034073	0.096509534	130.0500536	130.0498592	130.0501623	98.91	98.5	99.29	17	10	7	568668.7888	400270.6407	578949.7734	478986.1959	532543.0547	655256.7493	452645.365	1187702.335	1636208.335	651463.7989	1971019.172	1552694.676	906101.3351	971804.8636	957285.1862	693314.8767	712401.1347		
1680	M705T1173	1.552719904	-2.374517462	0.033911315	705.1327363	705.1322018	705.1332625	1173.12	1172.1	1173.78	17	10	7	24307.85078	27074.54164	33952.69174	14158.23966	27331.29319	17224.06193	18037.58437	37957.05651	33226.14926	28313.75234	18769.05833	8755.151005	15330.56627	29828.40874	9936.023123	24730.80142	10577.41285		
3279	M530T931	1.551896542	-0.870651802	0.398098411	530.2913166	530.2903355	530.2923733	930.9	930.6	931.24	9	5	4	0	13553.49449	1655.208023	3371.921597	2141.782255	6491.562596	0	4773.118158	6940.208049	481.7225353	2185.176493	7847.124989	2141.122842	1647.141447	1287.522888	1683.880112	983.9020087		
2871	M269T68_2	1.551018608	-1.172868471	0.264158099	269.1243557	269.122717	269.1248062	67.845	66.47	70.8	10	5	5	21538.79445	7173.123462	6395.189162	0	20445.41502	8343.628581	30601.05054	3862.814857	20858.21581	0	2498.394073	6791.249029	9128.888062	11924.77129	3485.260822	9352.764238	10623.80539		
2061	M169T1066	1.550774197	-1.979846677	0.07929922	169.1247099	169.1237669	169.1254072	1066.22	1065.91	1066.56	5	1	4	12458.78218	12976.13861	12140.38146	12877.7682	10737.54656	3566.479432	11655.45427	12421.30958	11554.72869	10175.06791	1971.462881	9596.430954	2648.373062	11785.24601	10816.85218	11235.51208	1853.169234		
3240	M231T267	1.550739979	0.898390063	0.383199309	231.0838167	231.0835567	231.0841657	266.94	266.33	266.99	6	2	4	1243.309276	2141.844566	1477.962937	4435.6406	432.5135696	0	12939.46545	1087.797137	336.1003653	1188.773672	8659.732191	5083.488787	2049.165957	1666.500338	3778.366254	1615.391586	4592.948535		
3410	M838T1122_1	1.5504636	-0.797786975	0.437489825	837.5540199	837.5531948	837.5548334	1121.82	1121.64	1122.37	6	5	1	1297.780492	9320.883918	2686.982405	4568.980387	3982.769206	5347.210733	0	348.4308313	0	0	336.8309	5814.071001	1730.505471	2526.867676	597.4342325	1331.731661	102.1458894		
2577	M305T941_1	1.549701829	-1.384361306	0.186498151	304.6555202	304.6551137	304.6560063	940.86	940.5	941.16	15	8	7	8329.32354	23885.4984	18683.3229	7771.354862	18284.54191	24874.34593	3632.699135	1923.654511	13689.5772	8749.664231	6549.489991	19967.70733	7865.335492	6001.131579	3147.094036	4960.944007	10149.76404		
2525	M477T945	1.549100402	1.431616222	0.173055481	477.2792101	477.2783627	477.281436	945.12	944.76	945.48	8	3	5	347.8199219	358.0149183	506.439644	1680.793315	2582.366855	5223.276902	0	2143.288566	3154.690073	721.5878327	1843.405219	4124.839723	3311.371038	2439.878282	1313.736365	3178.373267	1917.199955		
2722	M805T1104_2	1.54892349	-1.259669832	0.227084985	805.0547676	805.053527	805.0562865	1104.18	1103.82	1104.84	14	7	7	1829.177035	12941.85695	12100.25595	7678.831254	9183.124512	17728.7523	682.8745116	12584.98434	9261.64056	1100.247826	2543.340958	10651.77512	6093.822851	11648.21967	1929.562628	3644.188117	1944.328791		
125	M831T935	1.548494648	8.520808955	7.64E-07	831.4875743	831.4858973	831.4884024	934.56	933.9	935.22	17	10	7	3959.563572	4370.842809	4401.620348	4776.972197	5737.265515	4942.657657	5236.071782	4269.070137	5882.323359	4301.964232	7913.414073	7991.571428	8084.503944	6921.845127	6808.535679	7504.327926	6673.361685		
1526	M609T32	1.548474072	2.774632416	0.02368029	608.871609	608.8702184	608.8722285	31.5	31.32	31.68	6	0	6	907.0881195	2584.392436	2013.629527	1621.750738	1486.523273	1986.815477	2222.731714	1792.762068	1891.797026	1957.580021	3207.771103	3304.204106	3309.230145	2588.341918	939.3544044	3430.928799	3235.047453		
2459	M338T993	1.547838234	1.488390667	0.15767552	338.2281441	338.227425	338.2302463	993.3	993.27	993.9	6	2	4	362.7434805	4013.221702	2506.99296	1980.289961	369.3863437	3884.724269	0	2200.277966	864.2317919	0	2765.31331	3596.42821	3033.249513	3422.402356	1784.335088	1515.817168	1415.294659		
2971	M380T1000	1.54719706	-1.086719198	0.294913208	380.2104664	380.2101032	380.21121	999.895	999.55	999.9	10	6	4	916.3104663	12816.07057	12713.36058	5024.156664	2499.635506	14884.352	0	9585.177341	6382.56913	712.317124	7260.155473	7017.392959	4590.598775	7613.86959	1085.817573	910.6031675	1171.156393		
2622	M884T31	1.546374354	1.364284376	0.198087409	884.1635996	884.1613713	884.1647908	31.32	31.32	31.32	4	0	4	489.0132599	1789.591216	2008.385054	1325.436087	418.8192284	951.245061	0	404.0709574	401.0336869	1307.175458	1043.40909	1011.272995	1770.169622	2177.773729	0	2192.969748	1649.148186		
443	M169T550	1.54390072	5.393018221	9.09E-05	169.1218587	169.1215565	169.1221268	550.08	549.48	551.1	5	5	0	6465.538672	6345.869597	5316.768316	6015.909472	3624.223911	7072.8331	4956.358811	4603.618813	3577.764318	5939.100337	8538.175798	8307.77782	7403.532741	7816.5634	10392.12842	7329.956726	8482.676569		
2876	M352T977	1.54348916	1.158775563	0.265896475	352.2330756	352.2324298	352.2333446	977.1	976.8	977.46	6	2	4	1413.204256	5736.156648	788.3692584	0	1128.553355	3977.126864	0	4831.214318	2329.130013	331.8743759	2513.937168	6991.461372	2788.564862	3095.76253	1373.414132	3656.276253	1768.148312		
2740	M573T993_2	1.54326352	-1.257630737	0.229687987	573.4191395	573.4177687	573.4229424	993.3	992.93	993.88	14	8	6	3727.734249	18191.36357	16571.80014	8415.81646	4798.465587	21825.36513	2924.724056	12037.80718	5845.916834	427.5307757	8158.624653	10185.96981	8411.069044	8706.801489	2635.486519	2486.223956	2400.42562		
2748	M280T913	1.542825029	-1.252033903	0.232068876	280.1588858	280.1582606	280.1592574	912.78	912.48	913.08	16	9	7	4907.792236	20887.42474	9084.771848	9883.729735	6963.919349	26739.8212	2930.391804	38318.52997	29649.44861	7615.874884	6214.969843	17201.64085	18876.95517	9043.949133	8064.280093	4747.621196	7075.246912		
3406	M502T960	1.542489122	0.813767447	0.437027258	502.3277275	502.3270225	502.3285764	959.79	959.33	960.3	16	9	7	4528.085295	7317.052255	5434.54244	4566.297858	10630.55184	28991.23215	0	13169.38928	7973.60653	3951.489851	9524.452339	43043.81375	9209.702493	16312.06687	5994.651487	5386.304521	3993.936125		
2026	M405T1086	1.542044983	1.952935285	0.072952132	405.2563105	405.2543162	405.2567021	1085.68	1085.06	1086.07	7	3	4	3362.145291	4980.277573	5787.084985	1626.514294	3875.600002	6084.564641	346.0944233	3988.170841	3530.235869	1156.886635	4909.043111	7080.213243	7590.323682	7326.46376	2723.462161	4388.066628	3479.259217		
2544	M279T908	1.541393892	-1.417954754	0.179475508	278.6398627	278.6391189	278.6401691	907.845	907.14	909.15	16	9	7	7703.274313	25622.84615	6227.288505	4139.167723	9452.120038	19304.99559	845.4152973	7592.530506	15717.08306	11107.42197	7309.856883	13730.79823	6745.745932	4338.132597	4567.826918	7611.921565	4611.508039		
2548	M599T31	1.539387786	1.437310504	0.180825314	599.0015718	599.0007593	599.002781	31.02	30.66	31.05	10	4	6	3511.719655	746.8224992	1696.127904	3196.175821	5455.202881	5556.003629	3614.3648	1194.219775	5522.470441	1122.284876	3700.613624	7223.606271	6122.950961	3885.162127	96.65573834	8264.949381	4773.906016		
3216	M397T1069	1.538997529	-0.921063981	0.374298595	396.7468828	396.7459158	396.7483886	1069.2	1068.84	1070.22	8	4	4	0	8340.484252	0	0	5426.762223	4070.935269	1116.100105	2862.00583	4079.630962	351.8504964	318.694335	1951.920321	1664.464097	3573.569305	1465.214641	2527.757167	436.955765		
3248	M132T36	1.538462676	0.907970745	0.385773301	132.0652902	132.0647738	132.0658342	36.31	35.9	37.24	12	7	5	16276.4062	15947.10535	17898.58967	16352.10427	14744.41533	19302.0166	16035.22469	26070.91455	28458.2069	95086.74024	35235.96955	63230.24667	24703.666	23286.78914	113626.3817	9611.179393	16952.45125		
3530	M565T656	1.536703345	0.731694027	0.475644095	565.2621095	565.261372	565.2623355	655.73	655.38	656.04	5	1	4	0	0	8820.758928	0	0	789.6280042	4108.9416	0	2617.335544	0	4815.965699	494.0621376	3940.935078	3433.617995	0	641.9338058	4246.709714		
1094	M170T449	1.536414981	3.227605101	0.006464938	170.1173136	170.1168485	170.1178175	449.46	448.8	449.86	9	2	7	4318.838845	3046.147353	3702.111532	3211.904861	1540.989199	2545.901056	2024.884333	1825.324924	2311.364554	1913.155572	5858.36938	4609.778847	3806.009382	3615.49543	3517.781384	3497.613674	3531.589576		
2574	M301T993	1.535093106	-1.393565904	0.185295131	301.2117163	301.2114443	301.2119624	993.3	993.23	993.6	17	10	7	20178.55218	81495.52919	70583.69714	44743.47348	20945.28325	94576.00814	10458.46854	56214.36571	33448.70022	11817.71707	36332.53648	44973.44691	37652.22796	44244.51152	13122.16174	13464.45898	12884.52362		
